Code,Section,Order,Content
KB-ST4P01,TongQuan,1,"BioZone là một thương hiệu của Tập đoàn SUNHOUSE trong lĩnh vực Kitchen Tools (Đồ dùng nhà bếp), hướng đến các sản phẩm chất lượng cao nhất với giá thành phải chăng nhất. Tất cả các sản phẩm mang thương hiệu BioZone của SUNHOUSE được sản xuất trên dây chuyền công nghệ hiện đại và được kiểm soát chất lượng chặt chẽ bởi chuyên gia Hàn Quốc."
KB-ST4P01,TongQuan,2,"Trong đó, Bộ 4 hộp bảo quản thực phẩm BioZone KB-ST4P01 là dòng hộp nhựa an toàn phân khúc cao cấp được làm từ nguyên liệu nhựa PP nguyên sinh, an toàn với sức khỏe, đáp ứng nhu cầu bảo quản thực phẩm đa dạng tại gia đình."
KB-ST4P01,ThietKe,1,"Nguyên liệu cao cấp, an toàn với sức khỏe"
KB-ST4P01,ThietKe,2,"Nắp nhựa LDPE cao cấp, kín khí tuyệt đối"
KB-ST4P01,ThietKe,3,4 góc nhám chống xước & thiết kế lõm hai bên sườn
KB-ST4P01,ThietKe,4,Thiết kế đường gân cố định 4 chiều
KB-ST4P01,CongNang,1,Giữ thực phẩm tươi lâu hơn trong ngăn mát tủ lạnh
KB-ST4P01,CongNang,2,"Đa dạng dung tích, đáp ứng tốt nhu cầu sử dụng"
KB-ST4P01,CongNang,3,Sử dụng tốt trong tủ lạnh và lò vi sóng
KB-ST4P01,CongNang,4,"Sử dụng để bảo quản thực phẩm khô, sống, chín bên ngoài và các ngăn trong tủ lạnh"
KB-ST4P01,CongNang,5,"Mở nắp, không để hộp rỗng và không sử dụng quá 2 phút trong lò vi sóng"
KB-ST4P01,CongNang,6,"Cần để nguội các thức ăn nóng trước khi cho vào lưu trữ, đặc biệt là dầu ăn, nước đường, caramel, bơ tan chảy, nước súp các loại"
KB-ST4P01,CongNang,7,"Sử dụng với mục đích cơ bản, tránh va đập. Không đặt cạnh lửa. Không dùng cọ hay búi sắt để chà rửa"
KB-ST4P01,CongNang,8,"Cà ri, thịt hầm, nước sốt, sản phẩm chứa nhiều dầu mỡ có thể làm biến đổi màu hộp bảo quản"
KB-ST3P01,TongQuan,1,"BioZone là một thương hiệu của Tập đoàn SUNHOUSE trong lĩnh vực Kitchen Tools (Đồ dùng nhà bếp), hướng đến các sản phẩm chất lượng cao nhất với giá thành phải chăng nhất. Tất cả các sản phẩm mang thương hiệu BioZone của SUNHOUSE được sản xuất trên dây chuyền công nghệ hiện đại và được kiểm soát chất lượng chặt chẽ bởi chuyên gia Hàn Quốc."
KB-ST3P01,TongQuan,2,"Trong đó, Bộ 3 hộp bảo quản thực phẩm BioZone KB-ST3P01 là dòng hộp nhựa an toàn phân khúc cao cấp được làm từ nguyên liệu nhựa PP nguyên sinh, an toàn với sức khỏe, đáp ứng nhu cầu bảo quản thực phẩm đa dạng tại gia đình."
KB-ST3P01,ThietKe,1,"Nguyên liệu cao cấp, an toàn với sức khỏe"
KB-ST3P01,ThietKe,2,"Nắp nhựa LDPE cao cấp, kín khí tuyệt đối"
KB-ST3P01,ThietKe,3,4 góc nhám chống xước & thiết kế lõm hai bên sườn
KB-ST3P01,ThietKe,4,Thiết kế đường gân cố định 4 chiều
KB-ST3P01,CongNang,1,Giữ thực phẩm tươi lâu hơn trong ngăn mát tủ lạnh
KB-ST3P01,CongNang,2,Sử dụng tốt trong tủ lạnh và lò vi sóng
KB-ST3P01,CongNang,3,"Sử dụng để bảo quản thực phẩm khô, sống, chín bên ngoài và các ngăn trong tủ lạnh"
KB-ST3P01,CongNang,4,"Mở nắp, không để hộp rỗng và không sử dụng quá 2 phút trong lò vi sóng"
KB-ST3P01,CongNang,5,"Cần để nguội các thức ăn nóng trước khi cho vào lưu trữ, đặc biệt là dầu ăn, nước đường, caramel, bơ tan chảy, nước súp các loại"
KB-ST3P01,CongNang,6,"Sử dụng với mục đích cơ bản, tránh va đập. Không đặt cạnh lửa. Không dùng cọ hay búi sắt để chà rửa"
KB-ST3P01,CongNang,7,"Cà ri, thịt hầm, nước sốt, sản phẩm chứa nhiều dầu mỡ có thể làm biến đổi màu hộp bảo quản"
SHG-MP14O,TongQuan,1,"Nhằm đáp ứng mọi nhu cầu sử dụng của người tiêu dùng, SUNHOUSE cho ra đời sản phẩm nồi quấy bột SHG-MP14O để nấu cháo bột và thức ăn cho trẻ. Sản phẩm có thiết kế nhỏ gọn, màu sắc nổi bật, thành phần cấu tạo bền chắc và quan trọng nhất là tuyệt đối an toàn với sức khỏe của trẻ nhỏ."
SHG-MP14O,ThietKe,1,"Bề mặt sáng bóng, không hoen gỉ"
SHG-MP14O,ThietKe,2,Vung nồi
SHG-MP14O,ThietKe,3,Tay cầm
SHG-MP14O,CongNang,1,Độ bền cao
SHG-MP14O,CongNang,2,Nấu ăn nhanh hơn
SHG-MP14O,CongNang,3,An toàn cho sức khỏe
SHG-MP14O,CongNang,4,Sử dụng được trên nhiều loại bếp
SHR-AW24IC610,TongQuan,1,"Điều hòa không khí một chiều Inverter 24000BTU SUNHOUSE SHR-AW24IC610 được nhập khẩu từ nhà sản xuất P.P.J Engineering thuộc Tập đoàn STAR Holding Group, Thái Lan. Đây là công ty cung cấp công nghệ điều hòa hàng đầu Thái Lan với hơn 30 năm kinh nghiệm., dây chuyền sản xuất đạt tiêu chuẩn quốc tế và đội ngũ kỹ sư chuyên môn cao."
SHR-AW24IC610,TongQuan,2,"Điều hòa SUNHOUSE được sản xuất theo tiêu chí tối ưu công năng cơ bản và giá bán hợp lý. Không chỉ được tích hợp công nghệ Inverter tiên tiến làm lạnh nhanh, tiết kiệm điện, SHR-AW24IC610 còn nổi bật với màng lọc kép, khử sạch bụi mịn và công nghệ S-PRO giúp bảo vệ 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn, đem đến độ bền bỉ tối đa."
SHR-AW24IC610,ThietKe,1,"Thiết kế trang nhã, tích hợp màn hình LED hiện đại"
SHR-AW24IC610,ThietKe,2,"Điều hòa không khí SUNHOUSE 1 chiều Inverter 24000BTU SHR-AW24IC610 có thiết kế trang nhã với gam màu trắng và những viền bo tròn mềm mại, dễ dàng phù hợp với mọi không gian nội thất. Bề mặt sản phẩm nhẵn, phẳng, ít bám bụi, dễ lau chùi."
SHR-AW24IC610,ThietKe,3,"Đặc biệt, sản phẩm được tích hợp màn hình LED hiện đại hiển thị nhiệt độ trên dàn lạnh, giúp người dùng dễ dàng theo dõi và kiểm soát nhiệt độ trong phòng."
SHR-AW24IC610,CongNang,1,"Tấm lọc HD: Lưới kim loại với khe lọc siêu nhỏ giúp lọc sạch khói bụi, phấn hoa, các hạt lơ lửng trong không khí hiệu quả hơn 50% so với lưới lọc thông thường"
SHR-AW24IC610,CongNang,2,"Tấm lọc Cold Catalyst: ngăn chặn các hợp chất hóa học có hại trong không khí như chất dễ bay hơi, HCO, khí gây ngạt H2S, Amoniac, …Công nghệ lọc đặc biệt giúp chuyển hóa chất thải thải thành nước hoặc khí CO2, tự động thải ra bên ngoài, giảm tần suất vệ sinh, tăng tuổi thọ màng lọc."
SHR-AW24IC610,CongNang,3,"Hộp điện kim loại CHỐNG ẨM – CHỐNG CHÁY: Hệ thống điện của điều hòa SUNHOUSE được bảo vệ bằng hộp kim loại kết hợp cùng khóa 2 lớp chặt chẽ với tác động chống nước xâm nhập, chống cháy hiệu quả."
SHR-AW24IC610,CongNang,4,"Lớp bảo vệ Golden Fin CHỐNG ĂN MÒN: Lớp bảo vệ Golden Fin có khả năng chống oxy hóa và ăn mòn cao hơn hẳn so với chất liệu khác, giúp tăng tuổi thọ sản phẩm, ngăn vi khuẩn xâm nhập hiệu quả"
SHR-AW24IC610,CongNang,5,"AUTO: Cảm biến nhiệt độ phòng, tự động điều chỉnh nhiệt độ chế độ làm mát phù hợp, bao gồm Cooling (Làm mát), Dry (Hút ẩm)"
SHR-AW24IC610,CongNang,6,TURBO: Làm lạnh nhanh tức thì
SHR-AW24IC610,CongNang,7,ECO: Tiết kiệm điện năng nhưng vẫn đảm bảo khả năng làm lạnh hiệu quả
SHR-AW24IC610,CongNang,8,"SWING: Quạt gió với cánh hướng dòng 4 chiều, đảo gió tự động giúp khí lạnh tỏa đều khắp phòng."
SHR-AW24IC610,CongNang,9,"DRY: Hút ẩm khử nồm, ngăn chặn nấm mốc sinh sôi trong phòng"
SHR-AW09C410,TongQuan,1,"Điều hòa không khí một chiều 9000BTU SUNHOUSE SHR-AW09C410 bên cạnh khả năng làm lạnh nhanh, sản phẩm còn gây ấn tượng bởi màng lọc kép, khử sạch bụi mịn và công nghệ S-PRO bảo vệ 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn, đem đến độ bền bỉ tối đa."
SHR-AW09C410,TongQuan,2,"Điều hòa SUNHOUSE được sản xuất theo tiêu chí tối ưu công năng cơ bản và giá bán hợp lý. Bên cạnh khả năng làm mát nhanh với đa chế độ, SHR-AW09C410 còn gây ấn tượng bởi màng lọc kép, khử sạch bụi mịn và công nghệ S-PRO bảo vệ 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn, đem đến độ bền bỉ tối đa."
SHR-AW09C410,ThietKe,1,"Thiết kế trang nhã, tích hợp màn hình LED hiện đại"
SHR-AW09C410,ThietKe,2,"Điều hòa không khí SUNHOUSE 1 chiều 9000BTU SHR-AW09C410 có thiết kế trang nhã với gam màu trắng và những viền bo tròn mềm mại, dễ dàng phù hợp với mọi không gian nội thất. Bề mặt sản phẩm nhẵn, phẳng, ít bám bụi, dễ lau chùi."
SHR-AW09C410,ThietKe,3,"Đặc biệt, sản phẩm được tích hợp màn hình LED hiện đại hiển thị nhiệt độ trên dàn lạnh, giúp người dùng dễ dàng theo dõi và kiểm soát nhiệt độ trong phòng."
SHR-AW09C410,CongNang,1,"Màng lọc kép – Tinh lọc không khí, khử sạch bụi mịn"
SHR-AW09C410,CongNang,2,"Công nghệ S-PRO giúp bảo vệ 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn
Công nghệ bảo vệ S-PRO là điểm ưu việt nổi bật của điều hòa không khí SUNHOUSE. Được tối ưu theo đặc trưng khí hậu nhiệt đới nóng ẩm tại Việt Nam, công nghệ S-PRO bảo vệ 3 tác động giúp sản phẩm có được khả năng CHỐNG ẨM – CHỐNG CHÁY – CHỐNG ĂN MÒN, bền bỉ tối đa."
SHR-AW09C410,CongNang,3,Làm lạnh nhanh với nhiều chế độ đa dạng
SHR-AW12C410,TongQuan,1,"Điều hòa không khí một chiều 12000BTU SUNHOUSE SHR-AW12C410 được nhập khẩu từ nhà sản xuất P.P.J Engineering thuộc Tập đoàn STAR Holding Group, Thái Lan. Đây là công ty cung cấp công nghệ điều hòa hàng đầu Thái Lan với hơn 30 năm kinh nghiệm., dây chuyền sản xuất đạt tiêu chuẩn quốc tế và đội ngũ kỹ sư chuyên môn cao."
SHR-AW12C410,TongQuan,2,"Điều hòa SUNHOUSE được sản xuất theo tiêu chí tối ưu công năng cơ bản và giá bán hợp lý. Bên cạnh khả năng làm mát nhanh với đa chế độ, SHR-AW12C410 còn gây ấn tượng bởi màng lọc kép, khử sạch bụi mịn và công nghệ S-PRO bảo vệ 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn, đem đến độ bền bỉ tối đa."
SHR-AW12C410,ThietKe,1,"Thiết kế trang nhã, tích hợp màn hình LED hiện đại"
SHR-AW12C410,ThietKe,2,"Điều hòa không khí SUNHOUSE 1 chiều 12000BTU SHR-AW12C410 có thiết kế trang nhã với gam màu trắng và những viền bo tròn mềm mại, dễ dàng phù hợp với mọi không gian nội thất. Bề mặt sản phẩm nhẵn, phẳng, ít bám bụi, dễ lau chùi."
SHR-AW12C410,ThietKe,3,"Đặc biệt, sản phẩm được tích hợp màn hình LED hiện đại hiển thị nhiệt độ trên dàn lạnh, giúp người dùng dễ dàng theo dõi và kiểm soát nhiệt độ trong phòng."
SHR-AW12C410,CongNang,1,"Tấm lọc HD: Lưới kim loại với khe lọc siêu nhỏ giúp lọc sạch khói bụi, phấn hoa, các hạt lơ lửng trong không khí hiệu quả hơn 50% so với lưới lọc thông thường"
SHR-AW12C410,CongNang,2,"Tấm lọc Cold Catalyst: ngăn chặn các hợp chất hóa học có hại trong không khí như chất dễ bay hơi, HCO, khí gây ngạt H2S, Amoniac, …Công nghệ lọc đặc biệt giúp chuyển hóa chất thải thải thành nước hoặc khí CO2, tự động thải ra bên ngoài, giảm tần suất vệ sinh, tăng tuổi thọ màng lọc."
SHR-AW12C410,CongNang,3,"Hộp điện kim loại CHỐNG ẨM – CHỐNG CHÁY: Hệ thống điện của điều hòa SUNHOUSE được bảo vệ bằng hộp kim loại kết hợp cùng khóa 2 lớp chặt chẽ với tác động chống nước xâm nhập, chống cháy hiệu quả."
SHR-AW12C410,CongNang,4,"Lớp bảo vệ Golden Fin CHỐNG ĂN MÒN: Lớp bảo vệ Golden Fin có khả năng chống oxy hóa và ăn mòn cao hơn hẳn so với chất liệu khác, giúp tăng tuổi thọ sản phẩm, ngăn vi khuẩn xâm nhập hiệu quả"
SHR-AW12C410,CongNang,5,"AUTO: Cảm biến nhiệt độ phòng, tự động điều chỉnh nhiệt độ chế độ làm mát phù hợp, bao gồm Cooling (Làm mát), Dry (Hút ẩm)"
SHR-AW12C410,CongNang,6,TURBO: Làm lạnh nhanh tức thì
SHR-AW12C410,CongNang,7,ECO: Tiết kiệm điện năng nhưng vấn đảm bảo khả năng làm lạnh hiệu quả
SHR-AW12C410,CongNang,8,"SWING: Quạt gió với cánh hướng dòng 4 chiều, đảo gió tự động giúp khí lạnh tỏa đều khắp phòng."
SHR-AW12C410,CongNang,9,"DRY: Hút ẩm khử nồm, ngăn chặn nấm mốc sinh sôi trong phòng"
SHR-AW18C410,TongQuan,1,"Điều hòa không khí một chiều 18000BTU SUNHOUSE SHR-AW18C410 được nhập khẩu từ nhà sản xuất P.P.J Engineering thuộc Tập đoàn STAR Holding Group, Thái Lan. Đây là công ty cung cấp công nghệ điều hòa hàng đầu Thái Lan với hơn 30 năm kinh nghiệm., dây chuyền sản xuất đạt tiêu chuẩn quốc tế và đội ngũ kỹ sư chuyên môn cao."
SHR-AW18C410,TongQuan,2,"Điều hòa SUNHOUSE được sản xuất theo tiêu chí tối ưu công năng cơ bản và giá bán hợp lý. Bên cạnh khả năng làm mát nhanh với đa chế độ, SHR-AW18C410 còn gây ấn tượng bởi màng lọc kép, khử sạch bụi mịn và bộ đôi bảo vệ S-PRO 3 tác động: Chống ẩm – Chống cháy – Chống ăn mòn, đem đến độ bền bỉ tối đa."
SHR-AW18C410,ThietKe,1,"Thiết kế trang nhã, tích hợp màn hình LED hiện đại"
SHR-AW18C410,ThietKe,2,"Điều hòa không khí SUNHOUSE 1 chiều 18000BTU SHR-AW18C410 có thiết kế trang nhã với gam màu trắng và những viền bo tròn mềm mại, dễ dàng phù hợp với mọi không gian nội thất. Bề mặt sản phẩm nhẵn, phẳng, ít bám bụi, dễ lau chùi."
SHR-AW18C410,ThietKe,3,"Đặc biệt, sản phẩm được tích hợp màn hình LED hiện đại hiển thị nhiệt độ trên dàn lạnh, giúp người dùng dễ dàng theo dõi và kiểm soát nhiệt độ trong phòng."
SHR-AW18C410,CongNang,1,"Tấm lọc HD: Lưới kim loại với khe lọc siêu nhỏ giúp lọc sạch khói bụi, phấn hoa, các hạt lơ lửng trong không khí hiệu quả hơn 50% so với lưới lọc thông thường"
SHR-AW18C410,CongNang,2,"Tấm lọc Cold Catalyst: ngăn chặn các hợp chất hóa học có hại trong không khí như chất dễ bay hơi, HCO, khí gây ngạt H2S, Amoniac, …Công nghệ lọc đặc biệt giúp chuyển hóa chất thải thải thành nước hoặc khí CO2, tự động thải ra bên ngoài, giảm tần suất vệ sinh, tăng tuổi thọ màng lọc."
SHR-AW18C410,CongNang,3,"Hộp điện kim loại CHỐNG ẨM – CHỐNG CHÁY: Hệ thống điện của điều hòa SUNHOUSE được bảo vệ bằng hộp kim loại kết hợp cùng khóa 2 lớp chặt chẽ với tác động chống nước xâm nhập, chống cháy hiệu quả."
SHR-AW18C410,CongNang,4,"Lớp bảo vệ Golden Fin CHỐNG ĂN MÒN: Lớp bảo vệ Golden Fin có khả năng chống oxy hóa và ăn mòn cao hơn hẳn so với chất liệu khác, giúp tăng tuổi thọ sản phẩm, ngăn vi khuẩn xâm nhập hiệu quả"
SHR-AW18C410,CongNang,5,"AUTO: Cảm biến nhiệt độ phòng, tự động điều chỉnh nhiệt độ chế độ làm mát phù hợp, bao gồm Cooling (Làm mát), Dry (Hút ẩm)"
SHR-AW18C410,CongNang,6,TURBO: Làm lạnh nhanh tức thì
SHR-AW18C410,CongNang,7,ECO: Tiết kiệm điện năng nhưng vấn đảm bảo khả năng làm lạnh hiệu quả
SHR-AW18C410,CongNang,8,"SWING: Quạt gió với cánh hướng dòng 4 chiều, đảo gió tự động giúp khí lạnh tỏa đều khắp phòng."
SHR-AW18C410,CongNang,9,"DRY: Hút ẩm khử nồm, ngăn chặn nấm mốc sinh sôi trong phòng"
SHR-AW24C410,TongQuan,1,"Điều hòa không khí một chiều 24000BTU SUNHOUSE SHR-AW24C410 được nhập khẩu từ nhà sản xuất P.P.J Engineering thuộc Tập đoàn STAR Holding Group, Thái Lan. Đây là công ty cung cấp công nghệ điều hòa hàng đầu Thái Lan với hơn 30 năm kinh nghiệm., dây chuyền sản xuất đạt tiêu chuẩn quốc tế và đội ngũ kỹ sư chuyên môn cao."
